		 Art.Nr.									   Artikelbezeichnung											Preis D			Preis CH			   VE																																		 Kategorie				   Unterkategorie																																							   Lagerbestand																																																																																																																														Farbe			GrÃ¶Ãe		  Kennzeichen													
         594209,               ,            KÃ¼bel Boby soft green 12.5cm,            KÃ¼bel Boby soft green 12.5cm,    2.99,       0,    4.19,       0,    18,      ,      ,      ,        ,          ,          ,       288,06.09.2021,450  ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -162,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     soft green,      D12.5xH11,              594208,0         ,0       ,0       ,0       ,0       ,0       ,0,
         594210,               ,              KÃ¼bel Boby soft green 15cm,              KÃ¼bel Boby soft green 15cm,    4.59,       0,    6.39,       0,    12,      ,      ,      ,        ,          ,          ,       240,06.09.2021,360  ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -120,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     soft green,        D15xH13,              594208,0         ,0       ,0       ,0       ,0       ,0       ,0,
         594211,               ,              KÃ¼bel Boby soft mocca 11cm,              KÃ¼bel Boby soft mocca 11cm,    1.99,       0,    2.79,       0,    24,      ,      ,      ,        ,          ,          ,       312,06.09.2021,480  ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -168,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     soft mocca,         D11xH9,              594208,24        ,0       ,0       ,0       ,0       ,0       ,0,
         594212,               ,            KÃ¼bel Boby soft mocca 12.5cm,            KÃ¼bel Boby soft mocca 12.5cm,    2.99,       0,    4.19,       0,    18,      ,      ,      ,        ,          ,          ,       342,06.09.2021,486  ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -144,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     soft mocca,      D12.5xH11,              594208,0         ,0       ,0       ,0       ,0       ,0       ,0,
         594213,               ,              KÃ¼bel Boby soft mocca 15cm,              KÃ¼bel Boby soft mocca 15cm,    4.59,       0,    6.39,       0,    12,      ,      ,      ,        ,          ,          ,       360,06.09.2021,456  ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            -96,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     soft mocca,        D15xH13,              594208,0         ,0       ,0       ,0       ,0       ,0       ,0,
         594214,               ,              KÃ¼bel Boby soft berry 11cm,              KÃ¼bel Boby soft berry 11cm,    1.99,       0,    2.79,       0,    24,      ,      ,      ,        ,          ,          ,       240,06.09.2021,480  ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -240,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     soft berry,         D11xH9,              594208,0         ,0       ,0       ,0       ,0       ,0       ,0,
         594215,               ,            KÃ¼bel Boby soft berry 12.5cm,            KÃ¼bel Boby soft berry 12.5cm,    2.99,       0,    4.19,       0,    18,      ,      ,      ,        ,          ,          ,       234,06.09.2021,450  ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -216,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     soft berry,      D12.5xH11,              594208,0         ,0       ,0       ,0       ,0       ,0       ,0,
         594216,               ,              KÃ¼bel Boby soft berry 15cm,              KÃ¼bel Boby soft berry 15cm,    4.59,       0,    6.39,       0,    12,      ,      ,      ,        ,          ,          ,       216,06.09.2021,360  ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,           -144,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     soft berry,        D15xH13,              594208,0         ,0       ,0       ,0       ,0       ,0       ,0,
         594227,               ,               KÃ¼bel Puck schwarz 12.5cm,               KÃ¼bel Puck schwarz 12.5cm,    2.99,       0,    4.19,       0,    18,      ,      ,      ,        ,          ,          ,         1,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,              1,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,        schwarz,      D12.5xH12,              594217,1         ,0       ,0       ,0       ,0       ,0       ,0,
         594242,               ,                   KÃ¼bel Puck chrom 11cm,                   KÃ¼bel Puck chrom 11cm,    2.39,       0,    3.29,       0,    24,      ,      ,      ,        ,          ,          ,        48,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             48,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          chrom,       D11xH9.5,              594217,48        ,0       ,0       ,0       ,0       ,0       ,0,
         594244,               ,                 KÃ¼bel Puck chrom 14.5cm,                 KÃ¼bel Puck chrom 14.5cm,    4.69,       0,    6.59,       0,    12,      ,      ,      ,        ,          ,          ,        18,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             18,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          chrom,      D14.5xH13,              594217,18        ,0       ,0       ,0       ,0       ,0       ,0,
         594260,               ,             KÃ¼bel Balun weiÃ/rosa 8.5cm,             KÃ¼bel Balun weiÃ/rosa 8.5cm,    0.99,       0,    1.39,       0,    24,      ,      ,      ,        ,          ,          ,       456,          ,     ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            456,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      weiÃ/rosa,        D8.5xH8,              594260,456       ,0       ,0       ,0       ,0       ,0       ,0,
         594261,               ,              KÃ¼bel Balun weiÃ/rosa 13cm,              KÃ¼bel Balun weiÃ/rosa 13cm,    2.99,       0,    4.19,       0,    18,      ,      ,      ,        ,          ,          ,        90,          ,     ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             90,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      weiÃ/rosa,        D13xH13,              594260,90        ,0       ,0       ,0       ,0       ,0       ,0,
         594263,               ,             KÃ¼bel Balun weiÃ/mint 8.5cm,             KÃ¼bel Balun weiÃ/mint 8.5cm,    0.99,       0,    1.39,       0,    24,      ,      ,      ,        ,          ,          ,       336,          ,     ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            336,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      weiÃ/mint,        D8.5xH8,              594260,336       ,0       ,0       ,0       ,0       ,0       ,0,
         594264,               ,              KÃ¼bel Balun weiÃ/mint 13cm,              KÃ¼bel Balun weiÃ/mint 13cm,    2.99,       0,    4.19,       0,    18,      ,      ,      ,        ,          ,          ,       198,          ,     ,          ,     ,          ,     ,                              ,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            198,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      weiÃ/mint,        D13xH13,              594260,198       ,0       ,0       ,0       ,0       ,0       ,0,
         594305,               ,         KÃ¼bel Salvador soft rosÃ© 12.5cm,         KÃ¼bel Salvador soft rosÃ© 12.5cm,    3.99,       0,    5.59,       0,    12,      ,      ,      ,        ,          ,          ,        24,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             24,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      soft rosÃ©,      D12.5xH15,              594302,36        ,0       ,0       ,0       ,0       ,0       ,0,
         594308,               ,              KÃ¼bel Salvador blau 12.5cm,              KÃ¼bel Salvador blau 12.5cm,    3.99,       0,    5.59,       0,    12,      ,      ,      ,        ,          ,          ,        60,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             60,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           blau,      D12.5xH15,              594302,72        ,0       ,0       ,0       ,0       ,0       ,0,
         594309,               ,              KÃ¼bel Salvador blau 14.5cm,              KÃ¼bel Salvador blau 14.5cm,    5.99,       0,    8.59,       0,     8,      ,      ,      ,        ,          ,          ,        88,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             88,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           blau,      D14.5xH17,              594302,96        ,0       ,0       ,0       ,0       ,0       ,0,
         594311,               ,            KÃ¼bel Mitilo brown-wash 11cm,            KÃ¼bel Mitilo brown-wash 11cm,    1.99,       0,    2.89,       0,    24,      ,      ,      ,        ,          ,          ,       264,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            264,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     brown-wash,         D11xH9,              594311,288       ,0       ,0       ,0       ,0       ,0       ,0,
         594312,               ,            KÃ¼bel Mitilo brown-wash 12cm,            KÃ¼bel Mitilo brown-wash 12cm,    2.99,       0,    4.19,       0,    18,      ,      ,      ,        ,          ,          ,       180,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            180,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     brown-wash,        D12xH11,              594311,198       ,0       ,0       ,0       ,0       ,0       ,0,
         594313,               ,            KÃ¼bel Mitilo brown-wash 14cm,            KÃ¼bel Mitilo brown-wash 14cm,    3.99,       0,    5.59,       0,    12,      ,      ,      ,        ,          ,          ,        72,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             72,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     brown-wash,        D14xH13,              594311,84        ,0       ,0       ,0       ,0       ,0       ,0,
         594314,               ,            KÃ¼bel Mitilo brown-wash 17cm,            KÃ¼bel Mitilo brown-wash 17cm,    6.59,       0,    9.59,       0,     8,      ,      ,      ,        ,          ,          ,        86,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             86,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,     brown-wash,        D17xH16,              594311,94        ,0       ,0       ,0       ,0       ,0       ,0,
         594315,               ,              KÃ¼bel Loony anthrazit 11cm,              KÃ¼bel Loony anthrazit 11cm,    1.99,       0,    2.89,       0,    24,      ,      ,      ,        ,          ,          ,       360,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            360,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      anthrazit,         D11xH9,              594315,384       ,0       ,0       ,0       ,0       ,0       ,0,
         594316,               ,               KÃ¼bel Loony anthazit 12cm,               KÃ¼bel Loony anthazit 12cm,    2.99,       0,    4.19,       0,    18,      ,      ,      ,        ,          ,          ,       198,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            198,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,       anthazit,        D12xH11,              594315,216       ,0       ,0       ,0       ,0       ,0       ,0,
         594317,               ,               KÃ¼bel Loony anthazit 14cm,               KÃ¼bel Loony anthazit 14cm,    3.99,       0,    5.59,       0,    12,      ,      ,      ,        ,          ,          ,       144,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            144,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,       anthazit,        D14xH13,              594315,156       ,0       ,0       ,0       ,0       ,0       ,0,
         594318,               ,              KÃ¼bel Loony anthrazit 17cm,              KÃ¼bel Loony anthrazit 17cm,    6.59,       0,    9.59,       0,     8,      ,      ,      ,        ,          ,          ,       136,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            136,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      anthrazit,        D17xH16,              594315,136       ,0       ,0       ,0       ,0       ,0       ,0,
         594319,               ,              KÃ¼bel Karat blau-grau 11cm,              KÃ¼bel Karat blau-grau 11cm,    1.99,       0,    2.89,       0,    24,      ,      ,      ,        ,          ,          ,       432,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            432,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      blau-grau,         D11xH9,              594319,432       ,0       ,0       ,0       ,0       ,0       ,0,
         594320,               ,              KÃ¼bel Karat blau-grau 12cm,              KÃ¼bel Karat blau-grau 12cm,    2.99,       0,    4.19,       0,    18,      ,      ,      ,        ,          ,          ,       324,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            324,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      blau-grau,        D12xH11,              594319,324       ,0       ,0       ,0       ,0       ,0       ,0,
         594321,               ,              KÃ¼bel Karat blau-grau 14cm,              KÃ¼bel Karat blau-grau 14cm,    3.99,       0,    5.59,       0,    12,      ,      ,      ,        ,          ,          ,       228,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            228,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      blau-grau,        D14xH13,              594319,228       ,0       ,0       ,0       ,0       ,0       ,0,
         594322,               ,              KÃ¼bel Karat blau-grau 17cm,              KÃ¼bel Karat blau-grau 17cm,    6.59,       0,    9.59,       0,     8,      ,      ,      ,        ,          ,          ,       143,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            143,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,      blau-grau,        D17xH16,              594319,143       ,0       ,0       ,0       ,0       ,0       ,0,
         594327,               ,            Mini-KÃ¼bel Mistra platin 8cm,            Mini-KÃ¼bel Mistra platin 8cm,    1.79,       0,    2.49,       0,    36,      ,      ,      ,        ,          ,          ,       290,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            290,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,         platin,          D8xH6,              594323,290       ,0       ,0       ,0       ,0       ,0       ,0,
         594328,               ,                KÃ¼bel Mistra platin 11cm,                KÃ¼bel Mistra platin 11cm,    2.99,       0,    4.19,       0,    24,      ,      ,      ,        ,          ,          ,       144,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            144,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,         platin,         D11xH9,              594323,144       ,0       ,0       ,0       ,0       ,0       ,0,
         594329,               ,                KÃ¼bel Mistra platin 13cm,                KÃ¼bel Mistra platin 13cm,    3.99,       0,    5.59,       0,    18,      ,      ,      ,        ,          ,          ,        14,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             14,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,         platin,        D13xH11,              594323,14        ,0       ,0       ,0       ,0       ,0       ,0,
         594330,               ,              KÃ¼bel Mistra platin 14.5cm,              KÃ¼bel Mistra platin 14.5cm,    4.99,       0,    6.99,       0,    12,      ,      ,      ,        ,          ,          ,        48,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,             48,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,         platin,      D14.5xH13,              594323,48        ,0       ,0       ,0       ,0       ,0       ,0,
         594331,               ,                  KÃ¼bel Pilia grau 7.5cm,                  KÃ¼bel Pilia grau 7.5cm,    1.39,       0,    1.99,       0,    36,      ,      ,      ,        ,          ,          ,       432,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            432,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           grau,      D7.5xH6.2,              594331,540       ,0       ,0       ,0       ,0       ,0       ,0,
         594332,               ,                   KÃ¼bel Pilia grau 11cm,                   KÃ¼bel Pilia grau 11cm,    2.29,       0,    3.29,       0,    24,      ,      ,      ,        ,          ,          ,       600,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            600,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           grau,         D11xH9,              594331,624       ,0       ,0       ,0       ,0       ,0       ,0,
         594333,               ,                   KÃ¼bel Pilia grau 12cm,                   KÃ¼bel Pilia grau 12cm,    2.99,       0,    4.19,       0,    18,      ,      ,      ,        ,          ,          ,       252,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            252,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           grau,        D12xH11,              594331,270       ,0       ,0       ,0       ,0       ,0       ,0,
         594334,               ,                   KÃ¼bel Pilia grau 14cm,                   KÃ¼bel Pilia grau 14cm,    4.99,       0,    6.99,       0,    18,      ,      ,      ,        ,          ,          ,       216,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            216,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           grau,        D14xH13,              594331,234       ,0       ,0       ,0       ,0       ,0       ,0,
         594335,               ,                   KÃ¼bel Pilia grau 17cm,                   KÃ¼bel Pilia grau 17cm,    6.99,       0,    9.79,       0,    12,      ,      ,      ,        ,          ,          ,       180,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            180,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,           grau,        D17xH16,              594331,180       ,0       ,0       ,0       ,0       ,0       ,0,
         594336,               ,                 KÃ¼bel Pilia lachs 7.5cm,                 KÃ¼bel Pilia lachs 7.5cm,    1.39,       0,    1.99,       0,    36,      ,      ,      ,        ,          ,          ,       432,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            432,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          lachs,      D7.5xH6.2,              594331,504       ,0       ,0       ,0       ,0       ,0       ,0,
         594337,               ,                  KÃ¼bel Pilia lachs 11cm,                  KÃ¼bel Pilia lachs 11cm,    2.29,       0,    3.29,       0,    24,      ,      ,      ,        ,          ,          ,       624,          ,     ,          ,     ,          ,     ,                       KERAMIK,                         KÃBEL,                              ,                    , ,               ,               ,                                    ,               ,               ,            624,                                        ,                                        ,                                        ,                                        ,                                        ,                                        , , , ,        ,      ,                                        ,                                        ,                              ,                                        , ,1,                    ,                    ,                    ,          lachs,         D11xH9,              594331,648       ,0       ,0       ,0       ,0       ,0       ,0,
